student_id,local_student_id,Salesforce ID
10547,406141755,
10549,406141719,
10582,406141882,
10628,282002,
10728,406141772,
7055,20105000028,
10826,406141795,
7071,20105000046,
2688,910230,003C0000014oCdnIAE
7095,20105000074,
10836,406141446,
10908,406141433,
13231,13231,
10979,406141774,
11359,406141445,
11370,406141432,
4563,406141058,
11490,406141753,
11491,406141292,
11635,406141282,
10268,406141675,
10323,406141650,
10389,406141643,
10427,406141691,
12942,12942,
10533,406141696,
10730,406141297,
13037,13037,
10847,406141267,
3453,406140271,
12665,12665,
11044,406141268,
7116,20105000099,
16777,16777,
11088,406141714,
13629,13629,
11158,406141672,
11176,406141296,
11240,406141700,
11322,406141697,
11353,406142013,
13704,13704,
11415,406141699,
6504,2009096,
13018,13018,
6683,406140204,
11509,406141655,
11592,406141294,
11640,406141892,
11644,406141891,
10175,406141608,
10182,406141994,
10218,406142229,
10222,406142281,
10224,406141518,
10228,406141679,
10238,406141644,
14977,14977,
10251,406141684,
10258,406141664,
10259,406141665,
7129,20105000113,
10264,406141658,
10266,406141515,
12373,12373,
7161,20105000146,
10316,406141996,
12054,12054,
11946,11946,
10331,406141552,
6598,406139934,
10353,406141678,
10355,406142225,
6585,406139913,
10395,406141851,
11017,406141497,
6550,406139837,
10595,406142254,
6852,406141066,
10410,406142290,
10411,406142258,
10418,406141791,
6581,406139906,
10437,406142273,
10440,406142002,
10445,406141865,
11943,11943,
10467,406141522,
6974,20103000043,
10471,406142523,
10476,406141989,
10480,406141642,
12851,12851,
10510,406141859,
6601,406139938,
6587,406139916,
11732,11732,003C000001l8iK6IAI
10566,406141543,
10575,406141527,
10598,406141514,
10602,406141605,
10609,406142266,
11806,11806,
10636,406142021,
10667,406141544,
10703,406142182,
7051,20105000023,
14673,14673,
10294,406141130,
10845,406141993,
11438,406142472,
10962,406141676,
7191,20105000180,
11038,406141606,
12763,12763,003C000001l8iKLIAY
6637,406140001,
14903,14903,
13337,13337,
11085,406141533,
11104,406141519,
11134,406142187,
11162,406141869,
11164,406141682,
11189,406141516,
11191,406141647,
11199,406142181,
11204,406142238,
11209,406141545,
11225,406141790,
11226,406142271,
10613,406142369,
12567,12567,
11246,406141638,
12649,12649,
11262,406141797,
11274,406141868,
3123,20101000103,003C000001AbssyIAB
11301,406141604,
11307,406142184,
3155,20101000105,003C000001AbstBIAR
11762,11762,
11338,406141529,
11333,406141547,003C000001l8iImIAI
12889,12889,003C000001l8iMHIAY
12744,12744,
11366,406141866,
11388,406141995,
11396,406142262,
11445,406141539,
11450,406141550,
11464,406141991,
11466,406141681,
16473,16473,
11496,406141856,
11499,406141680,
15061,15061,
11512,406141855,
6754,406140878,
6765,406140893,
6757,406140884,
6771,406140899,003C000001ZF0rXIAT
11565,406141992,
16817,16817,
11572,406141987,
6859,406141079,
11583,406141548,
3037,20101000107,003C000001AbstGIAR
10183,406141572,
10223,406141567,
10254,406142320,
6617,406139961,
10275,406141783,
10280,406141556,
10312,406141583,
10336,406142532,
10340,406141784,
10352,406142275,
10392,406142333,
10393,406142253,
10404,406142269,
10432,406142346,
10441,406142305,
10448,406141568,
10494,406142527,
10500,406142334,
10506,406142316,
10508,406142339,
10514,406142526,
10515,406142233,
10516,406141564,
10521,406142534,
10532,406142321,
10538,406142341,
10546,406142244,
10548,406142336,
10574,406142354,
10592,406141579,
10593,406142331,
10631,406142265,
10635,406142342,
10644,406141570,
10670,406142340,
10680,406142319,
10681,406141559,
11808,11808,
10736,406141573,
10771,406142249,
10779,406141563,
10784,406142348,
10787,406141687,
10789,406141558,
10798,406142335,
10803,406142328,
10824,406141557,
11809,11809,
10839,406142551,
10844,406141555,
10856,406141582,
10874,406141566,
10891,406141581,
10942,406141561,
10980,406142357,
10986,406142307,
11023,406142377,
11027,406142257,
11037,406141780,
11043,406142530,
6635,406139990,
11055,406142338,
11060,406142531,
11072,406142247,
11124,406142325,
11136,406141580,
11154,406141569,
11157,406141585,
6756,406140880,
11178,406142324,
16819,16819,
11235,406142323,
11241,406142528,
11242,406142251,
11259,406141565,
11261,406141785,
11272,406142243,
11282,406141577,
11287,406141578,
11311,406141584,
11340,406142237,
11344,406142317,
11355,406142285,
11369,406141685,
6638,406140003,
11374,406142350,
11379,406142329,
11389,406141575,
11395,406141689,
11397,406142337,
11416,406142227,
11420,406142372,
11429,406142355,
11439,406142241,
11447,406141782,
11460,406142232,
11461,406141586,
11475,406142263,
11804,11804,
6897,20102000033,
11485,406141562,
11493,406141688,
11533,406142228,
11551,406141778,
11556,406142231,
11557,406142322,
11559,406141779,
11571,406142330,
11573,406142343,
11574,406141694,
11593,406141690,
6622,406139967,
14953,14953,
11868,11868,
6437,2009011,
10894,406141319,
15159,15159,
12034,12034,
14899,14899,
11810,11810,
6774,406140903,
2672,910529,003C000001Abst0IAB
6612,406139953,
11869,11869,003C000001l8iMfIAI
6752,406140876,
13070,13070,
13119,13119,003C000001l8iIyIAI
12377,12377,
13585,13585,
3074,20104000043,003C000001AbsvEIAR
6438,2009012,
10396,406141372,
3927,406140597,
12459,12459,
6784,406140929,
3310,406140635,003C000001ZF0twIAD
3319,406140639,003C000001l8iMMIAY
11949,11949,003C000001l8iLpIAI
12017,12017,003C000001l8iIwIAI
12669,12669,
15741,15741,
12670,12670,
6933,20102000084,
12854,12854,
13407,13407,
6931,20102000082,
13167,13167,
12766,12766,
13086,13086,
11620,406142599,
2907,910553,003C000001AbstRIAR
14270,14270,
3493,406140531,003C000001ZF0uzIAD
16198,16198,
14848,14848,
15879,15879,
16809,16809,
6995,20103000070,
12946,12946,
11682,11682,
11872,11872,
16721,16721,
6908,20102000052,
6770,406140898,
6766,406140894,
6608,406139948,
6737,406140836,
2972,910543,
11727,11727,
7012,20103000090,
6603,406139940,
15336,15336,
11867,11867,
6749,406140873,
12037,12037,
12380,12380,
13120,13120,
3326,406140656,
6984,20103000058,
3378,406140659,003C000001ZF0sAIAT
12765,12765,
16628,16628,
3340,406140661,
12960,12960,
13199,13199,
3306,406140672,003C000001ZF0rLIAT
16654,16654,
3797,2013222,
16477,16477,
14343,14343,
12475,12475,
2905,910555,003C000001AbstTIAR
6875,20102000000,
16227,16227,
10666,406141160,
10435,406141388,
3188,20104000067,003C000001AbswGIAR
6799,406140985,
3221,20104000071,003C000001AbsvrIAB
3369,406139904,003C000001AbsthIAB
2966,910597,003C000001AbstxIAB
11680,11680,
12018,12018,
11962,11962,
12381,12381,
12035,12035,
14857,14857,
14640,14640,
2884,910589,003C000001Absu1IAB
2821,910593,003C000001Absu4IAB
3216,20104000063,003C000001Absy1IAB
3200,20104000065,003C000001AbsymIAB
3056,20104000075,003C000001AbsxqIAB
3187,20104000093,003C000001AbsyPIAR
6621,406139966,
3217,20104000094,003C000001AbsxxIAB
16557,16557,
16181,16181,
16828,16828,
16031,16031,
3308,406140698,003C000001ZF0tSIAT
16352,16352,
13409,13409,
12476,12476,
11920,11920,003C000001ZF0reIAD
3355,406140712,003C000001AbstsIAB
15576,15576,
12573,12573,
6783,406140928,
6607,406139946,
6597,406139933,
12385,12385,
14146,14146,
12382,12382,
6741,406140864,
6631,406139978,
6744,406140868,
13041,13041,
12413,12413,
3167,20104000128,003C000001Absz6IAB
13252,13252,
6501,2009091,
3528,406140714,003C000001ZF0uCIAT
16596,16596,
16706,16706,
15411,15411,
3357,406140725,
3416,406140750,
13598,13598,
11106,406142474,
15029,15029,
3414,406140762,003C000001ZF0sYIAT
13361,13361,
15199,15199,
10288,406142240,003C000001l8iFGIAY
12478,12478,
11161,406141270,
6657,406140042,
12770,12770,
13339,13339,
6625,406139971,
6588,406139918,
6750,406140874,
6642,406140009,
3770,2013163,
15157,15157,
6610,406139950,
6742,406140866,
6611,406139952,
11606,406141488,
12531,12531,
7006,20103000084,
13201,13201,
10935,406142034,
12383,12383,
12949,12949,
13123,13123,003C000001l8iLoIAI
15362,15362,
3396,406140766,003C000001ZF0uGIAT
14951,14951,
16960,16960,
14767,14767,
3374,406140772,
3418,406140784,
15583,15583,
3297,406140786,003C000001ZF0tTIAT
3390,406140799,003C000001ZF0sXIAT
16443,16443,
13195,13195,
6553,406139841,
13312,13312,
14824,14824,
12575,12575,
3087,20104000073,003C000001AbsvGIAR
6645,406140015,
6594,406139928,
6583,406139910,
6755,406140879,
6743,406140867,
6748,406140872,
12857,12857,
11955,11955,003C000001l8iJuIAI
6624,406139970,
3798,2013223,
6582,406139907,
11931,11931,
6633,406139986,
6606,406139944,
13717,13717,
13033,13033,
12455,12455,
14263,14263,
15314,15314,
6649,406140020,
6647,406140018,
6636,406139991,
6738,406140861,
6614,406139955,
13413,13413,
10990,406142596,
11956,11956,
13202,13202,
14705,14705,
6541,406139814,
2517,2013532,003C000001Abb4CIAR
12951,12951,
2291,2013565,003C000001AbsxJIAR
14039,14039,
12576,12576,
15492,15492,
6628,406139975,
6772,406140900,
6758,406140885,
6629,406139976,
6747,406140871,
6605,406139943,
7010,20103000088,
6620,406139965,
2292,2013411,003C000001AbsxNIAR
6788,406140938,
11930,11930,
2300,2013424,003C000001Abb3PIAR
2422,2013449,003C000001Absy9IAB
2329,2013562,003C000001AbsxYIAR
12858,12858,003C000001l8iFwIAI
13125,13125,
3755,2013130,
6627,406139974,
2379,2013564,003C000001AbsxIIAR
2330,2013567,003C000001AbsxHIAR
13332,13332,
12652,12652,
15946,15946,
16329,16329,
2299,2013568,003C000001AbsxKIAR
2282,2013569,003C000001AbsxMIAR
2344,2013570,003C000001AbsxXIAR
2326,2013572,003C000001AbsxaIAB
2480,2013446,003C000001Abb3jIAB
16811,16811,
15160,15160,
2623,2013470,003C000001AbsyQIAR
2363,2013573,003C000001AbsxcIAB
2335,2013502,003C000001AbsxoIAB
2461,2013526,003C000001Abb3oIAB
2345,2013531,003C000001AbsxOIAR
2578,2013558,003C000001Abb40IAB
13340,13340,
12773,12773,
15074,15074,
2727,2013646,003C000001Absz8IAB
14119,14119,
12577,12577,
6753,406140877,
6646,406140017,
6591,406139924,
2564,2013590,003C000001AbsyzIAB
2621,2013598,003C000001Abb4QIAR
6580,406139905,
6595,406139931,
6779,406140921,
10767,406141716,
2342,2013612,003C000001AbsxdIAB
7028,20103000109,
11784,11784,
7027,20103000108,
7002,20103000079,
6782,406140927,
15592,15592,
7019,20103000097,
15463,15463,
16448,16448,
16156,16156,
15959,15959,
6855,406141069,
6942,20103000009,
6937,20103000003,
2501,2013642,003C000001Absz2IAB
16947,16947,
15589,15589,
16722,16722,
2301,2013653,003C000001Absy0IAB
3004,910561,003C000001AbstYIAR
2390,2013647,003C000001AbsxLIAR
2369,2013649,003C000001AbsxQIAR
12482,12482,
6969,20103000038,
14809,14809,003C000001l8iJyIAI
13680,13680,
13318,13318,
6533,406139785,
6534,406139786,
6780,406140922,
12019,12019,
2504,2094262345,003C000001AbsyDIAR
14877,14877,
6935,20103000001,
6989,20103000064,
16419,16419,
6536,406139796,
13341,13341,
12387,12387,
12674,12674,
2622,2013661,003C000001AbsyHIAR
2313,2013662,003C000001AbsxeIAB
2358,2013666,003C000001AbsxhIAB
2411,2013667,003C000001AbsyKIAR
2285,2013670,003C000001AbsxzIAB
2572,406139760,003C000001AbsyAIAR
6379,2008051,
3791,2013206,
13416,13416,
16539,16539,
6769,406140897,
6543,406139816,
6532,406139783,
7029,20103000110,
6448,2009024,
3830,2013311,
3831,2013312,
2474,2013186,
13046,13046,
2465,2013316,
6947,20103000014,
2546,2013313,
16558,16558,
16752,16752,
2587,2013327,
3809,2013243,
2478,2013088,00380000010Uhn2AAC
3645,201234,
3646,201235,
3662,201258,
2992,910574,
4123,91103053,
4130,91103082,
3995,910078,
3256,406139858,003C000001AbsxiIAB
3996,910079,
4124,91103054,
4087,910436,
4154,91203052,
6565,406139869,
2819,910497,
4104,910484,
2812,910578,
3997,910084,
4132,91103085,
4094,910450,
4100,910476,
3998,910086,
4155,91203053,
4156,91203054,
4025,910186,
4054,910350,
4081,910421,
3562,2011079,
3606,201205,
3605,201204,
3607,201206,
3608,201207,
3561,201107,
3589,201160,
3572,201115,
3573,201118,
3574,201122,
3599,201177,
3575,201125,
3563,2011083,
3576,201131,
3598,201175,
3597,201172,
3578,201134,
14092,14092,
11961,11961,
3596,201171,
6592,406139925,
3595,201170,
3594,201169,
3593,201168,
15955,15955,
6609,406139949,
3580,201139,
6602,406139939,
3579,201138,
3581,201140,
6600,406139937,
3565,2011086,
3643,201232,
3609,2012089,
6589,406139919,
3615,201210,
3619,201211,
6596,406139932,
3628,201214,
3631,201215,
3613,2012098,00380000010UhrTAAS
3641,201229,
3642,201231,
3644,201233,
3671,201271,
6604,406139942,
6593,406139926,
3689,2013003,
3690,2013004,
13264,13264,
3691,2013006,
3692,2013008,
3696,2013016,003C000001AbsvkIAB
3673,201274,
6639,406140006,
6640,406140007,
3698,2013020,
3674,201275,
7152,20105000137,
6626,406139972,
3699,2013023,
3700,2013024,
3675,201276,
3701,2013028,
3705,2013032,
3706,2013033,
3676,201277,
6616,406139958,
3707,2013036,
3709,2013041,
3710,2013042,
3694,2013013,
3730,2013082,
3720,2013061,
3734,2013094,
6641,406140008,
3750,2013121,
3731,2013087,
13601,13601,
14596,14596,
15041,15041,
11689,11689,
3722,2013063,
14129,14129,
16418,16418,
14107,14107,
3723,2013064,
6889,20102000022,
3840,2013340,
11112,406142419,
11067,406141135,
12662,12662,
7013,20103000091,
6977,20103000046,
6978,20103000050,
6439,2009013,
11892,11892,
7011,20103000089,
16743,16743,
6949,20103000016,
7017,20103000095,
3740,2013107,
11681,11681,003C000001l8iFUIAY
3743,2013110,
10302,406142236,003C000001l8iFOIAY
3724,2013066,
3741,2013108,
3732,2013092,
3729,2013079,
13095,13095,
13732,13732,
3733,2013093,
7102,20105000081,
11539,406141455,
3762,2013146,
3826,2013289,
6943,20103000010,
14134,14134,
7008,20103000086,
10505,406141170,
10498,406141148,
16204,16204,
6971,20103000040,
6936,20103000002,
6868,406141093,
14690,14690,
10303,406141181,
7005,20103000083,
6972,20103000041,
6979,20103000053,
16631,16631,
6961,20103000029,
3854,2013361,
3817,2013262,
3820,2013275,
3818,2013264,
11116,406141414,
11672,11672,
11683,11683,
11073,406142179,
10941,406142608,003C000001l8iHOIAY
3821,2013276,
3822,2013277,
11476,406142619,
15176,15176,
14257,14257,
10994,406142586,
15132,15132,
7016,20103000094,
3823,2013280,
10551,406142607,
3816,2013260,
10811,406142605,
11268,406142604,
11432,406142609,
11433,406141495,
10335,406142429,
10584,406141325,
6441,2009015,
11214,406141476,
6964,20103000033,
7023,20103000101,
6988,20103000063,
6956,20103000023,
10934,406141323,
11330,406141494,
10279,406142428,
10257,406141701,
3824,2013287,
3812,2013250,
2773,910217,003C000001Absu7IAB
3827,2013292,
3811,2013249,
3866,2013385,
3829,2013306,
2704,910463,003C000001Absu6IAB
15234,15234,
15130,15130,
6990,20103000065,
6869,406141094,
6963,20103000032,
6944,20103000011,
6996,20103000071,
6999,20103000075,
11749,11749,003C000001l8iFRIAY
6973,20103000042,
13551,13551,
14325,14325,
13191,13191,
6687,406140208,
4369,910001,00380000010UhnfAAC
3845,2013346,
3846,2013348,
3833,2013317,
7022,20103000100,
13690,13690,
6966,20103000035,
12317,12317,
13038,13038,
11535,406141619,
14810,14810,
7026,20103000104,
14986,14986,003C000001l8iLIIAY
16983,16983,
12986,12986,
14308,14308,
7024,20103000102,
6953,20103000020,
6549,406139830,
13423,13423,
10862,406141375,
14061,14061,
16410,16410,
13277,13277,
13510,13510,
13044,13044,
3835,2013325,
3844,2013344,
3855,2013363,
3862,2013376,
12967,12967,
14628,14628,
14989,14989,
13077,13077,
11802,11802,
3870,2013397,
3875,2013416,
13196,13196,
3861,2013375,
3872,2013399,
6907,20102000051,
11518,406142159,
11549,406141752,
11300,406141595,
2643,910002,00380000010UhngAAC
11587,406141975,
13012,13012,
13110,13110,
14905,14905,
10612,406141357,
12948,12948,
13128,13128,
16927,16927,
13088,13088,
13108,13108,
13034,13034,
11605,406141707,
10801,406142058,
15140,15140,
15494,15494,
16806,16806,
13114,13114,
11984,11984,
13276,13276,
11552,406142395,
11254,406142064,
10747,406141290,
10949,406141593,
10446,406141349,
10838,406141435,
6831,406141023,
7162,20105000149,
11151,406141766,
7170,20105000159,
3542,406140649,003C000001ZF0rlIAD
10176,406141824,
10932,406141965,
10893,406141823,
4000,910094,
10974,406141971,
11387,406141825,
10987,406141912,
13425,13425,
3873,2013405,
3882,2013440,
3868,2013392,
3867,2013387,
4370,910003,00380000010UhtRAAS
11127,406141599,
7187,20105000176,
13111,13111,
16723,16723,
6866,406141089,
10967,406141705,003C000001l8iHUIAY
11035,406141956,003C000001Abb3zIAB
11280,406141977,
10426,406142061,
10731,406142126,
11561,406142300,
11536,406142495,
10367,406141280,
12957,12957,
6675,406140145,
10992,406141741,
11457,406141831,
15807,15807,
10993,406142036,
7190,20105000179,
11959,11959,
11964,11964,003C000001RwFxaIAF
11982,11982,
14812,14812,003C000001l8iJzIAI
10913,406141768,
10684,406141597,
16728,16728,
13401,13401,
12330,12330,
13260,13260,
12426,12426,
3869,2013396,
3864,2013378,
3858,2013367,
3874,2013408,
3860,2013374,
3859,2013373,
3856,2013365,
11737,11737,
3885,2013454,
11739,11739,
3900,2013501,
3897,2013493,
3899,2013498,
4043,910306,
4125,91103056,
4110,910505,
2861,910091,
4168,91203086,
2815,910195,
2830,910591,
4028,910197,
4079,910419,
3907,2013542,
3905,2013527,
4138,91203010,
4029,910200,
2827,910201,
4042,910301,
4003,910102,
2739,910489,00380000010UhndAAC
4368,910427,00380000010UhtQAAS
2766,910000,00380000010UhneAAC
4371,91103034,00380000010UhuzAAC
4372,910353,00380000010UhtSAAS
4373,91203035,00380000010UhvIAAS
4374,910302,00380000010UhtTAAS
14914,14914,
4375,91103002,00380000010UhuWAAS
2716,910202,00380000010UhnhAAC
4376,910004,00380000010UhniAAC
2649,910204,00380000010UhnnAAC
4380,910300,00380000010UhtVAAS
4381,91103059,00380000010UhvvAAC
3911,2013591,
3912,2013605,
3913,2013606,
3915,2013619,
3914,2013614,
4382,91203063,00380000010UhvKAAS
4383,910311,00380000010UhtWAAS
4384,91103005,00380000010UhvwAAC
2699,910015,00380000010UhnoAAC
4385,91103006,00380000010UhuxAAC
4386,910346,00380000010UhtXAAS
4387,91103030,00380000010UhvxAAC
2679,910016,00380000010UhnpAAC
4209,201110,00380000010UhrNAAS
13426,13426,
4388,91103008,00380000010UhuZAAS
4389,910019,00380000010UhnrAAC
4390,910018,00380000010UhnsAAC
4391,91103032,00380000010UhuaAAC
4392,91203064,00380000010UhvMAAS
4393,91203065,00380000010UhvNAAS
4394,910423,00380000010UhwRAAS
4395,91203003,00380000010UhvOAAS
4396,91103033,00380000010UhuyAAC
4397,910316,003800000133kVaAAI
2729,910020,00380000010UhntAAC
4398,91203037,00380000010UhvPAAS
3445,406140249,
4399,910368,00380000010UhtbAAC
4400,91103035,00380000010UhuoAAC
2664,910022,00380000010UhnvAAC
3501,406140237,
4401,91203068,00380000010UhvQAAS
3647,201236,
3648,201239,
3622,2012120,
3786,2013193,
3802,2013230,
3785,2013190,
3649,201240,
3623,2012121,
3759,2013140,
3455,406140262,
2608,2013539,
4056,910355,
4146,91203026,
4058,910358,
4180,201201,00380000010UhqzAAC
4181,10007,00380000010Uhr0AAC
2295,2013001,00380000010UhmdAAC
4182,2013002,00380000010Uhr1AAC
4183,201102,00380000010Uhr2AAC
4184,2013139,00380000010Uhr3AAC
4185,201103,00380000010Uhr4AAC
4186,91103001,00380000010UhuwAAC
6871,406141096,
4187,201203,00380000010Uhr5AAC
2293,2013151,00380000010UhmeAAC
3688,201295,
2620,2013267,
4188,201202,00380000010Uhr6AAC
2350,2013005,00380000010UhmfAAC
2304,2013149,00380000010UhmgAAC
4189,2012088,00380000010Uhr7AAC
4190,201104,00380000010UhuVAAS
4191,2013235,00380000010Uhr8AAC
4192,201208,00380000010Uhr9AAC
4193,2012092,00380000010UhrAAAS
4194,201105,00380000010UhrBAAS
4195,2013065,00380000010UhrCAAS
4196,910322,00380000010UhwAAAS
4197,2013131,00380000010UhrDAAS
4198,91203001,00380000010UhvJAAS
4199,2013009,00380000010UhrEAAS
4200,201106,00380000010UhrFAAS
4201,201108,00380000010UhrGAAS
4202,2013010,00380000010UhrHAAS
4203,2012095,00380000010UhrIAAS
4204,2013214,00380000010UhrJAAS
4205,201109,00380000010UhrKAAS
4206,2013011,00380000010UhrLAAS
14681,14681,
4207,201161,00380000010UhrMAAS
4208,91103007,00380000010UhuYAAS
6393,2008071,
13194,13194,
6339,10008,
6386,2008061,
6409,2008098,
11236,406141794,
4210,2013103,00380000010UhrOAAS
2642,910017,00380000010UhnqAAC
4211,910384,00380000010UhtYAAS
4212,91203036,00380000010UhvLAAS
4213,201212,00380000010UhrPAAS
4214,201111,00380000010UhrQAAS
4215,2013090,00380000010UhrRAAS
4216,910365,00380000010UhtZAAS
4217,2013136,00380000010UhrSAAS
4218,91103060,00380000010UhvyAAC
4219,910366,00380000010UhtaAAC
4220,2013332,
4221,91103009,00380000010Uhw2AAC
4222,201113,
4223,201114,00380000010UhrVAAS
4224,2013115,00380000010UhrWAAS
4238,201225,00380000010UhrhAAC
13344,13344,
6343,2008001,
6410,2008099,
6403,2008087,
12502,12502,
4239,91103038,00380000010UhudAAC
4240,201226,00380000010UhriAAC
4241,201117,00380000010UhrjAAC
11131,406141683,
4242,91103064,00380000010UhueAAC
4243,2013207,00380000010UhrkAAC
12995,12995,
4244,2013212,00380000010UhrlAAC
4245,2013134,00380000010UhrmAAC
4246,910441,00380000010UhtjAAC
2496,2013085,
2424,2013081,00380000010UhmsAAC
4247,910326,00380000010UhwEAAS
4248,91203070,00380000010UhvfAAC
2454,2013369,00380000010UhmtAAC
4249,201178,00380000010UhrnAAC
4250,2013127,00380000010UhroAAC
2448,2013101,00380000010UhmuAAC
2613,2013181,00380000010UhmvAAC
4251,201119,00380000010UhrpAAC
2713,2013178,00380000010UhmwAAC
4252,2013025,
2450,2013370,00380000010UhmxAAC
4253,2013270,00380000010UhrrAAC
4254,201121,00380000010UhrsAAC
11422,406142163,
4255,201120,00380000010UhrtAAC
10707,406141861,
4256,2012113,00380000010UhruAAC
3294,406140693,
4257,201123,00380000010UhrvAAC
13297,13297,
4258,2013123,00380000010UhryAAC
4259,2013111,00380000010UhrzAAC
2473,2013372,00380000010Uhn0AAC
4260,201176,00380000010Uhs1AAC
4261,201126,00380000010Uhs2AAC
4262,201127,00380000010Uhs3AAC
4263,2013228,00380000010Uhs4AAC
2462,2013187,
4264,2013026,00380000010Uhs5AAC
11332,406142252,
4265,2013027,00380000010UhsBAAS
2416,2013221,00380000010Uhn3AAC
4266,201130,00380000010UhsCAAS
4267,201129,00380000010UhsDAAS
4268,201133,00380000010UhsEAAS
4269,201128,00380000010UhsFAAS
4270,2013099,00380000010UhsGAAS
4271,2012117,00380000010UhsHAAS
2545,2013401,00380000010Uhn6AAC
4272,91203015,00380000010UhwZAAS
4273,2013089,00380000010UhsIAAS
3754,2013129,
4274,2013234,00380000010UhsJAAS
13058,13058,
4275,201174,00380000010UhsLAAS
4276,201237,00380000010UhsMAAS
4277,2013034,00380000010UhsNAAS
4278,2012119,00380000010UhsOAAS
4279,201238,00380000010UhsPAAS
11063,406141864,
6361,2008024,
4280,91103019,00380000010UhusAAC
4281,2013229,00380000010UhsQAAS
4282,2013219,00380000010UhsRAAS
4283,201173,00380000010UhsSAAS
6352,2008010,
4284,2013037,00380000010UhsTAAS
2440,2013194,00380000010Uhn7AAC
4285,2013218,00380000010UhsUAAS
4293,910371,
2463,2013403,00380000010UhnCAAS
4294,910437,00380000010UhwTAAS
2447,2013192,00380000010UhnDAAS
4295,201135,00380000010UhsXAAS
4296,201248,00380000010UhsYAAS
4297,2013135,00380000010UhsZAAS
4298,2013098,00380000010UhsaAAC
4299,91103048,00380000010Uhw1AAC
2481,2013263,00380000010UhnEAAS
4300,201136,00380000010UhsbAAC
4301,91103051,00380000010UhulAAC
4302,910063,00380000010Uhu4AAC
2569,2013256,00380000010UhnFAAS
4303,2013248,00380000010UhscAAC
2584,2013199,00380000010UhnHAAS
4304,201137,00380000010UhsdAAC
2487,2013022,00380000010UhnIAAS
6767,406140895,
2488,2013379,00380000010UhnJAAS
16981,16981,
4305,201251,00380000010UhseAAC
2535,2013252,00380000010UhnKAAS
4306,2013050,00380000010UhsfAAC
4307,91103091,00380000010Uhw7AAC
4308,91103078,00380000010UhuvAAC
11595,406142098,
2625,2013176,00380000010UhnLAAS
4309,910370,00380000010Uhu8AAC
4310,201255,00380000010UhsgAAC
2529,2013389,00380000010UhnMAAS
6762,406140889,
6764,406140892,
6773,406140902,
4311,201254,00380000010UhshAAC
2615,2013040,00380000010UhnNAAS
4312,2011085,00380000010UhsiAAC
2527,2013046,00380000010UhnOAAS
2566,2013047,00380000010UhnPAAS
4313,2012134,00380000010UhsjAAC
4314,201141,00380000010UhskAAC
6745,406140869,
4315,910428,00380000010UhvlAAC
4316,201142,00380000010UhslAAC
6775,406140917,
3839,2013338,
11822,11822,
2561,2013075,00380000010UhnQAAS
4317,2013122,00380000010UhsmAAC
3604,201194,
3934,406140911,
4318,2013077,00380000010UhsnAAC
7123,20105000107,
12984,12984,
6982,20103000056,
12024,12024,
7120,20105000104,
7121,20105000105,
10569,406142454,
10402,406142284,
10796,406141852,
15126,15126,
4319,201278,00380000010UhsoAAC
4320,91103081,00380000010UhunAAC
4321,2013053,00380000010UhspAAC
4322,910348,00380000010UhuAAAS
4323,91203023,00380000010UhvnAAC
4324,2013118,00380000010UhsqAAC
4325,201143,00380000010UhsrAAC
4326,201144,00380000010UhssAAC
2597,2013054,00380000010UhnSAAS
4327,201262,00380000010UhstAAC
4328,2013055,00380000010UhsuAAC
4329,2013246,003C000001Abb4OIAR
4330,910074,00380000010UhouAAC
3954,406140954,
4331,2013225,00380000010UhswAAC
4332,2013124,00380000010UhsxAAC
4333,91203024,00380000010UhvoAAC
4334,2013057,00380000010UhsyAAC
4337,201146,00380000010Uht1AAC
4338,2013078,00380000010Uht2AAC
4339,201147,00380000010Uht3AAC
4340,201264,00380000010Uht4AAC
2637,2013084,00380000010UhnUAAS
6789,406140960,
2592,2013106,00380000010UhnaAAC
4365,201272,00380000010UhtNAAS
2610,2013362,00380000010UhnbAAC
4367,2012146,00380000010UhtPAAS
3749,2013120,
3612,2012091,
3756,2013133,00380000010UhraAAC
3784,2013185,
2464,2013315,
3564,2011084,
12935,12935,
11687,11687,
6390,2008067,
2277,2013368,00380000010UhmqAAC
2707,910514,
4072,910402,
2694,910517,
4009,910125,
2741,910233,
2792,910518,
6347,2008005,
6376,2008047,
4083,910426,
3921,2013657,
13345,13345,
13346,13346,
15584,15584,
14066,14066,
6812,406141004,
3917,2013636,
3918,2013640,
3919,2013651,
2685,910237,
2755,910239,
4011,910134,
3922,2013665,
2844,910194,
4127,91103065,
2915,910299,
2935,910075,
4014,910142,
2797,910387,003C000001AbstyIAB
10633,406142140,
11886,11886,
2650,910143,
4136,91203006,
4085,910434,
4139,91203012,
4076,910412,
3984,910040,
2963,910605,
4002,910100,
4004,910104,
11824,11824,
6845,406141040,
4005,910108,
3977,910012,
12826,12826,
6357,2008018,
6502,2009092,
4006,910112,
4023,910181,
4033,910220,
4417,910026,00380000010UhthAAC
4418,910028,00380000010UhnyAAC
4419,910338,00380000010UhtiAAC
6856,406141076,
4420,91103040,00380000010Uhv2AAC
2711,910030,00380000010UhnzAAC
4500,910438,00380000010UhuJAAS
4580,406141073,
4421,910308,00380000010UhwFAAS
4422,91103066,00380000010Uhv3AAC
4423,91203007,00380000010UhvgAAC
4424,91103012,00380000010Uhv4AAC
4425,910334,00380000010UhwGAAS
6416,2008107,
4426,910349,00380000010UhtkAAC
